# OpenSignals Text File Format. Version 1
# {"88:6B:0F:D9:19:8C": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:D9:19:8C", "device connection": "BTH88:6B:0F:D9:19:8C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2026-4-10", "time": "13:54:21.305", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
9	0	0	1	1	528	
10	0	0	1	1	521	
11	0	0	1	1	509	
12	0	0	1	1	532	
13	0	0	1	1	505	
14	0	0	1	1	483	
15	0	0	1	1	496	
0	0	0	1	1	493	
1	0	0	1	1	530	
2	0	0	1	1	521	
3	0	0	1	1	524	
4	0	0	1	1	533	
5	0	0	1	1	502	
6	0	0	1	1	487	
7	0	0	1	1	495	
8	0	0	1	1	463	
9	0	0	1	1	470	
10	0	0	1	1	486	
11	0	0	1	1	530	
12	0	0	1	1	542	
13	0	0	1	1	512	
14	0	0	1	1	512	
15	0	0	1	1	520	
0	0	0	1	1	526	
1	0	0	1	1	551	
2	0	0	1	1	542	
3	0	0	1	1	487	
4	0	0	1	1	481	
5	0	0	1	1	521	
6	0	0	1	1	539	
7	0	0	1	1	545	
8	0	0	1	1	489	
9	0	0	1	1	434	
10	0	0	1	1	457	
11	0	0	1	1	498	
12	0	0	1	1	502	
13	0	0	1	1	511	
14	0	0	1	1	515	
15	0	0	1	1	527	
0	0	0	1	1	525	
1	0	0	1	1	509	
2	0	0	1	1	510	
3	0	0	1	1	512	
4	0	0	1	1	512	
5	0	0	1	1	510	
6	0	0	1	1	514	
7	0	0	1	1	512	
8	0	0	1	1	510	
9	0	0	1	1	527	
10	0	0	1	1	523	
11	0	0	1	1	511	
12	0	0	1	1	504	
13	0	0	1	1	505	
14	0	0	1	1	518	
15	0	0	1	1	516	
0	0	0	1	1	486	
1	0	0	1	1	488	
2	0	0	1	1	508	
3	0	0	1	1	523	
4	0	0	1	1	516	
5	0	0	1	1	516	
6	0	0	1	1	502	
7	0	0	1	1	509	
8	0	0	1	1	499	
9	0	0	1	1	507	
10	0	0	1	1	503	
11	0	0	1	1	499	
12	0	0	1	1	515	
13	0	0	1	1	525	
14	0	0	1	1	532	
15	0	0	1	1	526	
0	0	0	1	1	507	
1	0	0	1	1	505	
2	0	0	1	1	497	
3	0	0	1	1	491	
4	0	0	1	1	499	
5	0	0	1	1	511	
6	0	0	1	1	508	
7	0	0	1	1	511	
8	0	0	1	1	504	
9	0	0	1	1	517	
10	0	0	1	1	504	
11	0	0	1	1	504	
12	0	0	1	1	508	
13	0	0	1	1	519	
14	0	0	1	1	509	
15	0	0	1	1	496	
0	0	0	1	1	509	
1	0	0	1	1	523	
2	0	0	1	1	513	
3	0	0	1	1	506	
4	0	0	1	1	505	
5	0	0	1	1	513	
6	0	0	1	1	519	
7	0	0	1	1	507	
8	0	0	1	1	494	
9	0	0	1	1	496	
10	0	0	1	1	505	
11	0	0	1	1	503	
12	0	0	1	1	527	
13	0	0	1	1	523	
14	0	0	1	1	515	
15	0	0	1	1	511	
0	0	0	1	1	505	
1	0	0	1	1	513	
2	0	0	1	1	516	
3	0	0	1	1	499	
4	0	0	1	1	500	
5	0	0	1	1	507	
6	0	0	1	1	517	
7	0	0	1	1	501	
8	0	0	1	1	494	
9	0	0	1	1	504	
10	0	0	1	1	508	
11	0	0	1	1	515	
12	0	0	1	1	519	
13	0	0	1	1	528	
14	0	0	1	1	517	
15	0	0	1	1	507	
0	0	0	1	1	508	
1	0	0	1	1	493	
2	0	0	1	1	508	
3	0	0	1	1	507	
4	0	0	1	1	504	
5	0	0	1	1	509	
6	0	0	1	1	518	
7	0	0	1	1	513	
8	0	0	1	1	511	
9	0	0	1	1	506	
10	0	0	1	1	508	
11	0	0	1	1	509	
12	0	0	1	1	508	
13	0	0	1	1	504	
14	0	0	1	1	504	
15	0	0	1	1	510	
0	0	0	1	1	520	
1	0	0	1	1	508	
2	0	0	1	1	503	
3	0	0	1	1	501	
4	0	0	1	1	509	
5	0	0	1	1	510	
6	0	0	1	1	515	
7	0	0	1	1	513	
8	0	0	1	1	506	
9	0	0	1	1	509	
10	0	0	1	1	509	
11	0	0	1	1	512	
12	0	0	1	1	511	
13	0	0	1	1	505	
14	0	0	1	1	506	
15	0	0	1	1	504	
0	0	0	1	1	505	
1	0	0	1	1	510	
2	0	0	1	1	513	
3	0	0	1	1	513	
4	0	0	1	1	513	
5	0	0	1	1	510	
